Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,1,0,-1
1,6,1,3,0,-1
1,7,1,5,0,-1
1,8,1,6,0,-1
1,9,1,7,0,-1
0,9,2,8,0,-1
1,10,2,6,0,-1
0,10,3,6,0,-1
0,10,4,7,0,-1
0,10,5,7,0,-1
0,10,6,6,0,-1
2,10,5,5,0,-1
0,10,6,6,0,-1
2,10,5,6,1,-1
0,10,6,7,1,-1
0,10,7,7,2,-1
0,10,8,8,2,-1
2,10,7,8,3,-1
3,9,7,9,3,-1
0,9,8,9,4,-1
1,10,8,10,4,-1
2,10,7,10,5,-1
0,10,8,10,6,-1
0,10,9,10,7,-1
3,9,9,9,8,-1
2,9,8,8,8,-1
3,8,8,7,8,-1
3,7,8,6,8,-1
3,6,8,8,8,-1
0,6,9,7,9,-1
0,6,10,6,9,-1
3,5,10,5,9,999
3,5,10,5,9,999
