Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,11,7,0
1,8,0,0,11,8,-1
1,9,0,0,11,9,-1
0,9,1,0,11,8,-1
2,9,0,1,11,7,-1
0,9,1,0,12,6,-1
3,8,1,0,11,6,-1
0,8,2,0,12,6,-1
2,8,1,0,11,6,-1
1,9,1,0,12,6,-1
2,9,0,0,13,6,-1
3,8,0,0,13,5,-1
0,8,1,0,13,6,-1
1,9,1,0,13,5,-1
2,9,0,0,13,6,-1
0,9,1,0,13,5,-1
3,8,1,0,13,6,-1
2,8,0,0,13,5,-1
0,8,1,0,13,6,-1
0,8,2,0,14,6,-1
2,8,1,0,13,6,-1
2,8,0,0,13,5,-1
0,8,1,0,13,6,-1
0,8,2,0,13,5,-1
2,8,1,0,13,6,-1
0,8,2,0,13,5,-1
0,8,3,0,13,6,-1
3,7,3,0,13,5,-1
1,8,3,0,13,6,-1
3,7,3,0,13,5,-1
2,7,2,0,13,6,-1
3,6,2,0,13,5,-1
1,7,2,0,13,6,-1
1,8,2,0,13,5,-1
0,8,3,0,13,6,-1
0,8,4,0,13,5,-1
1,9,4,0,13,6,-1
3,8,4,0,13,5,-1
1,9,4,0,13,6,-1
0,9,5,0,13,5,-1
2,9,4,0,13,6,-1
0,9,5,0,13,5,-1
1,10,5,0,13,6,-1
2,10,4,0,13,5,-1
0,10,5,0,13,6,-1
3,9,5,0,13,5,-1
1,10,5,0,13,6,-1
2,10,4,0,13,5,-1
0,10,5,0,13,6,-1
3,9,5,0,13,5,-1
1,10,5,0,13,6,-1
3,9,5,0,13,5,-1
0,9,6,0,13,6,-1
2,9,5,0,13,5,-1
0,9,6,0,13,6,-1
2,9,5,0,13,5,-1
1,10,5,0,13,6,-1
3,9,5,0,13,5,-1
1,10,5,0,13,6,-1
3,9,5,0,13,5,-1
1,10,5,0,13,6,-1
3,9,5,0,14,6,-1
1,10,5,0,13,6,-1
3,9,5,0,13,5,-1
0,9,6,0,13,6,-1
0,9,7,1,12,6,-1
0,9,8,1,11,6,-1
0,9,9,0,10,7,-1
3,8,9,1,9,7,-1
3,7,9,1,9,8,-1
3,6,9,1,8,9,-1
0,6,10,1,7,9,-1
0,6,11,1,6,10,-1
3,5,11,1,5,11,-101
3,5,11,1,5,11,-101
