Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,1,0,-1
1,6,1,1,1,-1
1,7,1,0,0,-1
0,7,2,1,0,-1
0,7,3,2,0,-1
2,7,2,3,0,-1
0,7,3,2,0,-1
0,7,4,3,0,-1
2,7,3,4,0,-1
0,7,4,5,0,-1
2,7,3,6,0,-1
0,7,4,7,0,-1
0,7,5,7,2,-1
2,7,4,7,0,-1
0,7,5,7,1,-1
2,7,4,8,1,-1
0,7,5,7,1,-1
2,7,4,6,0,-1
0,7,5,7,0,-1
2,7,4,6,0,-1
0,7,5,5,0,-1
2,7,4,5,1,-1
0,7,5,4,1,-1
2,7,4,5,1,-1
0,7,5,6,1,-1
2,7,4,5,1,-1
2,7,3,6,1,-1
0,7,4,7,1,-1
0,7,5,7,2,-1
2,7,4,7,2,-1
0,7,5,7,4,-1
2,7,4,7,2,-1
0,7,5,7,3,-1
2,7,4,7,4,-1001
2,7,4,7,4,-1001
