-151.71608866509732,2,85,2915.5511560440063,-1086.0
-36.97635505300382,0,101,3601.4510037899017,-102.0
-31.883836630254642,3,62,3677.4223730564117,-63.0
-234.99082495813147,1,63,1621.7131719589233,-1064.0
-36.97635505300382,4,101,3628.359704017639,-102.0
-37.197506334205215,2,104,3629.979378938675,-105.0
-37.76855503074972,5,113,3622.9663038253784,-114.0
-38.223244280061465,3,122,3615.034556865692,-123.0
-173.37775776653604,6,78,1499.3593649864197,-1079.0
-363.53544191785164,4,43,1202.73899102211,-1044.0
-146.20010678725814,7,87,2697.8015389442444,-1088.0
-37.87873262610645,5,115,3636.3807508945465,-116.0
-157.5185679580248,8,83,2298.059844017029,-1084.0
-35.69011013038178,6,87,3633.197688102722,-88.0
-33.02766132310834,9,68,3657.7704980373383,-69.0
-332.37506104917054,7,47,1217.8972401618958,-1048.0
