Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,1,3,0
0,7,1,0,0,3,-1
1,8,1,1,0,2,-1
0,8,2,0,1,2,-1
1,9,2,1,1,1,-1
0,9,3,0,1,2,-1
1,10,3,1,1,3,-1
1,11,3,0,2,2,-1
2,11,2,0,3,2,-1
2,11,1,0,4,2,-1
1,12,1,1,4,1,-1
2,12,0,1,5,1,-1
1,13,0,1,7,0,-1
0,13,1,1,9,0,-1
0,13,2,1,10,0,-1
0,13,3,1,11,1,-1
0,13,4,1,11,2,-1
0,13,5,1,11,3,-1
0,13,6,1,11,4,-1
0,13,7,1,11,5,-1
0,13,8,1,11,6,-1
0,13,9,1,12,7,-1
0,13,10,1,12,8,-1
0,13,11,1,13,9,-1
3,12,11,1,13,10,-1
0,12,12,1,13,9,-1
3,11,12,1,13,10,-1
3,10,12,1,11,10,-1
3,9,12,1,10,11,-1
0,9,13,1,10,12,-1
3,8,13,1,8,12,-1
0,8,14,1,8,13,-1
3,7,14,1,7,12,999
3,7,14,1,7,12,999
