Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,13,0
0,7,1,0,1,13,-1
0,7,2,0,1,12,-1
1,8,2,0,0,12,-1
0,8,3,0,0,13,-1
0,8,4,0,1,13,-1
0,8,5,0,0,13,-1
0,8,6,0,0,14,-1
0,8,7,0,1,14,-1
0,8,8,0,2,14,-1
0,8,9,0,1,14,-1
0,8,10,0,0,14,-1
3,7,10,0,0,13,-1
2,7,9,0,0,12,-1
3,6,9,0,1,12,-1
0,6,10,0,2,12,-1
1,7,10,0,2,11,-1
3,6,10,0,3,11,-1
0,6,11,0,3,12,-1
0,6,12,0,4,12,-1
1,7,12,0,3,12,-1
2,7,11,0,3,11,-1
2,7,10,0,3,12,-1
0,7,11,0,3,11,-1
3,6,11,0,3,10,-1
1,7,11,0,2,10,-1
0,7,12,0,1,10,-1
0,7,13,0,2,10,-1
3,6,13,0,2,11,-1
1,7,13,0,3,11,-1
3,6,13,0,3,12,-1
2,6,12,0,4,12,-1
0,6,13,0,4,13,-1
1,7,13,0,4,12,-1
0,7,14,0,3,12,999
0,7,14,0,3,12,999
