Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,13,0
1,8,0,0,1,13,-1
1,9,0,0,1,12,-1
1,10,0,0,1,13,-1
1,11,0,0,1,14,-1
0,11,1,0,0,14,-1
3,10,1,0,0,13,-1
0,10,2,0,1,13,-1
2,10,1,0,1,12,-1
0,10,2,0,1,13,-1
3,9,2,0,1,12,-1
1,10,2,0,0,12,-1
3,9,2,0,0,11,-1
1,10,2,0,0,10,-1
0,10,3,0,1,10,-1
2,10,2,0,0,10,-1
1,11,2,0,1,10,-1
1,12,2,0,2,10,-1
0,12,3,0,1,10,-1
3,11,3,0,0,10,-1
3,10,3,0,1,10,-1
1,11,3,0,1,9,-1
3,10,3,0,1,8,-1
3,9,3,0,1,9,-1
0,9,4,0,0,9,-1
0,9,5,0,0,8,-1
0,9,6,1,0,9,-1
3,8,6,0,1,9,-1
2,8,5,0,1,8,-1
1,9,5,0,0,8,-1
2,9,4,0,0,7,-1
0,9,5,0,0,8,-1
3,8,5,0,1,8,-1
0,8,6,0,1,7,-1
0,8,7,1,2,8,-1
0,8,8,1,3,8,-1
0,8,9,1,4,8,-1
3,7,9,1,4,7,-1
1,8,9,1,6,7,-1
0,8,10,1,5,8,-1
0,8,11,1,6,9,-1
0,8,12,1,7,9,-1
3,7,12,1,7,11,-1
0,7,13,1,7,12,-1
0,7,14,1,7,14,999
0,7,14,1,7,14,999
