X,Y
1,8
0,8
0,7
1,7
1,8
1,9
9,3
8,3
9,3
8,3
7,3
6,3
5,3
5,4
4,4
4,3
4,2
3,2
2,2
2,3
4,8
5,8
6,8
6,7
6,6
6,7
6,8
6,7
5,7
4,7
3,7
3,6
3,5
3,4
9,0
8,0
1,3
9,9
