Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,7,11,0
3,6,0,0,6,11,-1
0,6,1,0,5,11,-1
2,6,0,0,5,10,-1
1,7,0,0,5,11,-1
0,7,1,0,5,10,-1
1,8,1,0,5,11,-1
0,8,2,0,5,12,-1
0,8,3,0,5,11,-1
0,8,4,0,5,10,-1
0,8,5,0,5,11,-1
0,8,6,0,6,11,-1
0,8,7,0,7,11,-1
0,8,8,0,6,11,-1
3,7,8,0,5,11,-1
3,6,8,1,5,10,-1
0,6,9,0,6,11,-1
2,6,8,1,5,11,-1
1,7,8,1,5,10,-1
1,8,8,0,6,11,-1
3,7,8,0,7,11,-1
1,8,8,0,6,11,-1
3,7,8,0,5,11,-1
3,6,8,1,5,10,-1
1,7,8,0,5,11,-1
3,6,8,1,5,10,-1
1,7,8,0,5,11,-1
3,6,8,0,3,11,-1
2,6,7,1,3,10,-1
3,5,7,1,3,8,-1
1,6,7,1,4,8,-1
3,5,7,1,4,7,-1
0,5,8,1,5,8,-101
0,5,8,1,5,8,-101
