Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,2,0,-1
1,7,0,3,0,-1
1,8,0,4,0,-1
1,9,0,6,0,-1
0,9,1,6,1,-1
0,9,2,7,1,-1
0,9,3,7,0,-1
0,9,4,8,0,-1
3,8,4,9,0,-1
0,8,5,8,0,-1
2,8,4,9,0,-1
0,8,5,8,0,-1
2,8,4,9,0,-1
0,8,5,8,0,-1
2,8,4,7,0,-1
0,8,5,8,0,-1
2,8,4,9,0,-1
0,8,5,8,0,-1
2,8,4,9,0,-1
0,8,5,8,0,-1
2,8,4,9,0,-1
0,8,5,8,0,-1
2,8,4,9,0,-1
0,8,5,8,0,-1
2,8,4,9,0,-1
0,8,5,8,0,-1
2,8,4,9,0,-1
0,8,5,8,0,-1
2,8,4,9,0,-1
0,8,5,8,0,-1
2,8,4,9,0,-1
0,8,5,8,0,-1
2,8,4,9,0,-1
0,8,5,10,0,-1
2,8,4,10,1,-1
0,8,5,10,3,-1
2,8,4,9,4,-1
1,9,4,8,4,-1
3,8,4,9,4,-1
1,9,4,8,4,-1
3,8,4,8,4,-1001
3,8,4,8,4,-1001
