Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,9,0
0,7,1,0,1,9,-1
0,7,2,0,2,9,-1
0,7,3,0,3,9,-1
0,7,4,0,4,9,-1
0,7,5,0,3,9,-1
2,7,4,0,3,8,-1
0,7,5,0,3,7,-1
1,8,5,0,4,7,-1
1,9,5,0,4,6,-1
1,10,5,0,3,6,-1
2,10,4,0,4,6,-1
0,10,5,0,4,7,-1
2,10,4,0,4,6,-1
0,10,5,0,3,6,-1
3,9,5,0,4,6,-1
1,10,5,0,4,7,-1
2,10,4,0,5,7,-1
0,10,5,0,6,7,-1
2,10,4,0,6,8,-1
0,10,5,0,6,7,-1
3,9,5,0,6,8,-1
2,9,4,0,6,7,-1
1,10,4,0,6,8,-1
3,9,4,0,6,7,-1
0,9,5,0,6,8,-1
1,10,5,0,6,9,-1
2,10,4,0,6,10,-1
0,10,5,1,7,10,-1
3,9,5,1,8,10,-1
3,8,5,0,8,9,-1
3,7,5,0,8,8,-1
1,8,5,0,8,7,-1
1,9,5,1,9,6,-1
1,10,5,1,9,5,-1
2,10,4,1,9,4,-1
1,11,4,1,10,4,-1
1,12,4,1,11,4,-1
0,12,5,1,12,5,-101
0,12,5,1,12,5,-101
