Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,6,4,0
1,8,0,0,6,5,-1
1,9,0,0,6,4,-1
1,10,0,1,6,3,-1
0,10,1,0,6,4,-1
1,11,1,0,6,5,-1
1,12,1,0,5,5,-1
1,13,1,0,4,5,-1
1,14,1,0,4,6,-1
0,14,2,0,5,6,-1
2,14,1,0,4,6,-1
3,13,1,0,3,6,-1
0,13,2,0,3,5,-1
2,13,1,0,4,5,-1
1,14,1,0,3,5,-1
0,14,2,0,4,5,-1
2,14,1,0,4,4,-1
2,14,0,0,4,5,-1
0,14,1,0,4,6,-1
0,14,2,0,4,5,-1
2,14,1,0,4,4,-1
2,14,0,1,4,3,-1
3,13,0,0,6,3,-1
3,12,0,1,6,2,-1
1,13,0,1,7,1,-1
1,14,0,1,7,2,-1
0,14,1,1,7,1,-1
2,14,0,1,9,1,-1
0,14,1,1,9,0,-1
0,14,2,1,11,0,-1
0,14,3,1,12,1,-1
0,14,4,1,13,1,-1
0,14,5,1,14,0,-1
0,14,6,1,14,2,-1
0,14,7,1,13,2,-1
0,14,8,1,13,4,-1
2,14,7,1,13,6,-1
0,14,8,1,14,6,-1
3,13,8,1,14,8,-1
3,12,8,1,13,8,-1
3,11,8,1,12,8,-1
3,10,8,1,11,8,-1
0,10,9,1,10,8,-1
3,9,9,1,9,8,-1
0,9,10,1,10,9,-1
0,9,11,1,9,10,-1
3,8,11,1,8,9,-1
0,8,12,1,8,10,-1
0,8,13,1,8,12,-1
0,8,14,1,8,13,-1
3,7,14,1,7,14,999
3,7,14,1,7,14,999
