Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-786.0527656430365,0,10,7.5420591831207275,-1011.0
-930.7118593749999,1,3,3.794219970703125,-1004.0
-930.7118593749999,2,3,3.6795990467071533,-1004.0
-930.7118593749999,3,3,4.257190942764282,-1004.0
-930.7118593749999,4,3,4.046736001968384,-1004.0
-886.7329613183592,5,5,5.1796958446502686,-1006.0
-731.4860000809261,6,13,9.344801902770996,-1014.0
-865.5646372854002,7,6,5.377897024154663,-1007.0
-619.1828606905551,8,20,13.153040885925293,-1021.0
-805.1823237364478,9,9,9.097216129302979,-1010.0
-844.9255213532653,10,7,5.307081937789917,-1008.0
-930.7118593749999,11,3,3.0259430408477783,-1004.0
-930.7118593749999,12,3,3.7994351387023926,-1004.0
-908.4440628906249,13,4,4.215200185775757,-1005.0
-844.9255213532653,14,7,6.325368881225586,-1008.0
-865.5646372854002,15,6,5.0034120082855225,-1007.0
-930.7118593749999,16,3,3.41563081741333,-1004.0
-805.1823237364478,17,9,7.10560417175293,-1010.0
-908.4440628906249,18,4,4.481287956237793,-1005.0
-930.7118593749999,19,3,3.722959041595459,-1004.0
-844.9255213532653,20,7,7.855916976928711,-1008.0
-714.198850078903,21,14,11.238862037658691,-1015.0
-844.9255213532653,22,7,5.540472984313965,-1008.0
-824.8023833194335,23,8,6.342394828796387,-1009.0
-844.9255213532653,24,7,6.125956058502197,-1008.0
