Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,2,0,-1
1,6,1,4,0,-1
1,7,1,2,0,-1
0,7,2,3,0,-1
0,7,3,5,0,-1
1,8,3,6,1,-1
0,8,4,7,2,-1
0,8,5,7,4,-1
1,9,5,8,4,-1
0,9,6,8,5,-1
1,10,6,10,5,-1
2,10,5,9,5,-1
3,9,5,8,4,-1
1,10,5,9,4,-1
0,10,6,10,5,-1
2,10,5,9,4,-1
0,10,6,10,5,-1
2,10,5,9,5,-1
3,9,5,10,6,-1
2,9,4,9,5,-1
0,9,5,8,5,-1
3,8,5,9,5,-1
1,9,5,10,4,-1
3,8,5,8,4,-1
2,8,4,7,4,-1
3,7,4,6,3,-1
1,8,4,6,2,-1
0,8,5,6,3,-1
1,9,5,7,3,-1
0,9,6,7,4,-1
0,9,7,8,5,-1
1,10,7,9,5,-1
0,10,8,9,7,-1
0,10,9,10,7,-1
0,10,10,10,9,-1
3,9,10,9,10,-1001
3,9,10,9,10,-1001
