Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,2,0,-1
1,7,0,3,0,-1
1,8,0,4,0,-1
0,8,1,5,0,-1
0,8,2,7,0,-1
0,8,3,8,0,-1
3,7,3,8,2,-1
3,6,3,7,2,-1
3,5,3,5,2,-1
2,5,2,4,1,-1
1,6,2,5,1,-1
1,7,2,7,1,-1
2,7,1,6,1,-1
3,6,1,5,0,-1
0,6,2,5,1,-1
0,6,3,5,2,-1
1,7,3,5,1,-1
1,8,3,6,1,-1
0,8,4,6,2,-1
0,8,5,7,3,-1
1,9,5,8,4,-1
0,9,6,8,5,-1
0,9,7,6,5,-1
3,8,7,7,6,-1
0,8,8,7,7,-1
0,8,9,8,8,-1
0,8,10,8,9,-1
2,8,9,7,9,-1
3,7,9,7,10,-1
3,6,9,6,10,-1
0,6,10,5,9,-1
3,5,10,5,10,-1001
3,5,10,5,10,-1001
