Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,10,9,0
3,6,0,1,10,7,-1
3,5,0,1,10,5,-1
3,4,0,1,9,5,-1
3,3,0,1,7,5,-1
3,2,0,1,6,4,-1
3,1,0,1,5,4,-1
3,0,0,1,4,3,-1
1,1,0,1,5,4,-1
3,0,0,1,4,4,-1
1,1,0,1,4,3,-1
3,0,0,1,3,3,-1
1,1,0,1,3,2,-1
3,0,0,1,2,3,-1
1,1,0,1,1,3,-1
1,2,0,1,1,1,-1
1,3,0,1,2,1,-1
1,4,0,1,3,1,-1
1,5,0,1,4,0,-1
1,6,0,1,5,0,-1
1,7,0,1,5,1,-1
1,8,0,1,6,1,-1
1,9,0,1,8,1,-1
1,10,0,1,9,1,-1
1,11,0,1,10,0,-1
1,12,0,1,11,0,-1
1,13,0,1,12,0,-1
0,13,1,1,13,0,-1
0,13,2,1,13,2,-101
0,13,2,1,13,2,-101
