Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,2,0,-1
0,6,1,3,0,-1
0,6,2,5,0,-1
0,6,3,4,1,-1
0,6,4,5,1,-1
0,6,5,5,2,-1
3,5,5,6,2,-1
3,4,5,5,2,-1
2,4,4,5,1,-1
0,4,5,5,2,-1
0,4,6,6,2,-1
3,3,6,6,3,-1
2,3,5,6,2,-1
3,2,5,6,3,-1
3,1,5,6,2,-1
3,0,5,6,3,-1
1,1,5,6,2,-1
0,1,6,6,3,-1
0,1,7,6,2,-1
1,2,7,6,3,-1
1,3,7,6,2,-1
3,2,7,6,3,-1
0,2,8,6,2,-1
2,2,7,6,3,-1
3,1,7,6,2,-1
0,1,8,6,3,-1
0,1,9,6,2,-1
1,2,9,6,3,-1
0,2,10,6,2,-1
1,3,10,6,3,-1
1,4,10,6,5,-1
1,5,10,4,5,999
1,5,10,4,5,999
