Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,0,0
1,8,0,1,1,0,-1
1,9,0,1,2,0,-1
1,10,0,1,4,0,-1
1,11,0,1,6,0,-1
0,11,1,1,7,0,-1
0,11,2,1,9,0,-1
1,12,2,1,10,0,-1
0,12,3,1,9,0,-1
0,12,4,0,10,0,-1
0,12,5,0,10,1,-1
3,11,5,0,11,1,-1
3,10,5,0,11,2,-1
3,9,5,0,12,2,-1
3,8,5,0,13,2,-1
3,7,5,0,12,2,-1
0,7,6,0,11,2,-1
1,8,6,0,11,1,-1
0,8,7,0,11,2,-1
0,8,8,0,12,2,-1
0,8,9,1,13,2,-1
0,8,10,1,13,3,-1
0,8,11,1,13,5,-1
0,8,12,1,12,5,-1
0,8,13,1,12,6,-1
3,7,13,1,11,7,-1
0,7,14,1,10,7,999
0,7,14,1,10,7,999
