Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,3,8,0
3,6,0,1,3,7,-1
1,7,0,1,2,7,-1
1,8,0,1,3,6,-1
1,9,0,1,4,5,-1
1,10,0,1,5,5,-1
1,11,0,1,6,6,-1
1,12,0,1,7,5,-1
3,11,0,1,7,3,-1
1,12,0,1,6,2,-1
1,13,0,1,8,2,-1
1,14,0,1,9,2,-1
0,14,1,1,10,3,-1
2,14,0,1,10,4,-1
0,14,1,1,10,5,-1
2,14,0,1,9,5,-1
3,13,0,1,10,5,-1
1,14,0,0,8,5,-1
3,13,0,1,8,4,-1
1,14,0,0,7,5,-1
0,14,1,0,8,5,-1
3,13,1,1,9,5,-1
2,13,0,1,10,4,-1
1,14,0,1,10,3,-1
3,13,0,1,11,2,-1
1,14,0,1,12,1,-1
0,14,1,1,13,1,-1
0,14,2,1,13,0,-1
0,14,3,1,12,1,-1
3,13,3,1,13,2,-1
3,12,3,1,12,2,-1
0,12,4,1,12,4,-101
0,12,4,1,12,4,-101
