Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,2,0,-1
0,5,2,4,0,-1
0,5,3,4,2,-1
1,6,3,5,2,-1
1,7,3,5,3,-1
1,8,3,6,3,-1
2,8,2,7,2,-1
3,7,2,6,1,-1
1,8,2,7,1,-1
1,9,2,8,2,-1
3,8,2,7,2,-1
3,7,2,6,1,-1
1,8,2,8,1,-1
2,8,1,7,0,-1
0,8,2,7,1,-1
0,8,3,7,2,-1
0,8,4,7,3,-1
1,9,4,6,2,-1
0,9,5,7,3,-1
2,9,4,6,4,-1
2,9,3,8,4,-1
2,9,2,7,4,-1
2,9,1,7,2,-1
2,9,0,7,1,-1
1,10,0,8,1,-1
0,10,1,9,1,-1
3,9,1,8,0,-1
0,9,2,9,1,-1
2,9,1,8,0,-1
0,9,2,8,1,-1
0,9,3,8,1,-1
0,9,4,7,1,-1
0,9,5,7,2,-1
1,10,5,7,2,-1
3,9,5,8,2,-1
1,10,5,9,3,-1
0,10,6,9,4,-1
2,10,5,10,5,-1001
2,10,5,10,5,-1001
