Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,1,0,-1
0,6,1,1,1,-1
0,6,2,2,1,-1
0,6,3,3,1,-1
0,6,4,3,2,-1
1,7,4,2,2,-1
2,7,3,1,2,-1
1,8,3,1,1,-1
1,9,3,1,2,-1
2,9,2,1,1,-1
0,9,3,1,2,-1
0,9,4,1,1,-1
0,9,5,0,1,-1
1,10,5,0,2,-1
2,10,4,0,3,-1
2,10,3,0,2,-1
2,10,2,0,3,-1
0,10,3,0,2,-1
2,10,2,1,2,-1
0,10,3,0,2,-1
0,10,4,1,2,-1
0,10,5,1,3,-1
2,10,4,0,3,-1
2,10,3,0,2,-1
0,10,4,0,3,-1
2,10,3,0,4,-1
2,10,2,1,4,-1
2,10,1,1,5,-1
3,9,1,2,5,-1
3,8,1,2,6,-1
2,8,0,3,6,-1
3,7,0,4,6,-1
0,7,1,4,5,-1
3,6,1,4,4,-1
1,7,1,4,3,-1
0,7,2,4,2,-1
1,8,2,3,2,-1
1,9,2,4,2,-1
0,9,3,4,1,-1
3,8,3,6,1,-1
1,9,3,8,1,-1
0,9,4,8,2,-1
1,10,4,8,3,-1
0,10,5,9,3,-1
3,9,5,9,4,-1
2,9,4,8,5,-1
2,9,3,8,3,-1
3,8,3,8,5,-1
2,8,2,8,3,-1
1,9,2,9,2,-1001
1,9,2,9,2,-1001
