Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
3,4,0,0,1,-1
1,5,0,1,1,-1
1,6,0,0,2,-1
1,7,0,2,2,-1
1,8,0,1,2,-1
1,9,0,2,3,-1
0,9,1,3,3,-1
2,9,0,4,3,-1
0,9,1,4,2,-1
1,10,1,4,1,-1
2,10,0,6,1,-1
0,10,1,8,1,-1
0,10,2,9,1,-1
0,10,3,10,2,-1
2,10,2,9,1,-1
0,10,3,10,2,-1
2,10,2,9,1,-1
0,10,3,8,1,-1
0,10,4,8,2,-1
0,10,5,9,3,-1
0,10,6,9,5,-1
0,10,7,10,6,-1
2,10,6,9,5,-1
0,10,7,9,6,-1
0,10,8,10,5,-1
3,9,8,10,6,-1
0,9,9,10,8,-1
0,9,10,10,9,-1
3,8,10,8,9,-1
3,7,10,9,9,-1
3,6,10,9,10,-1
3,5,10,7,10,999
3,5,10,7,10,999
