Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,0,1,-1
0,6,1,2,1,-1
3,5,1,4,1,-1
3,4,1,3,2,-1
2,4,0,3,1,-1
1,5,0,4,1,-1
1,6,0,5,0,-1
3,5,0,4,0,-1
3,4,0,5,0,-1
0,4,1,4,0,-1
2,4,0,5,1,-1
0,4,1,5,0,-1
0,4,2,6,0,-1
0,4,3,5,0,-1
0,4,4,5,1,-1
1,5,4,4,1,-1
1,6,4,4,2,-1
2,6,3,3,2,-1
0,6,4,4,2,-1
2,6,3,3,2,-1
0,6,4,4,2,-1
2,6,3,4,3,-1
1,7,3,3,3,-1
1,8,3,3,2,-1
0,8,4,4,2,-1
1,9,4,4,3,-1
0,9,5,4,2,-1
1,10,5,3,2,-1
3,9,5,4,2,-1
3,8,5,3,2,-1
2,8,4,4,2,-1
0,8,5,3,2,-1
3,7,5,3,1,-1
1,8,5,2,1,-1
2,8,4,3,1,-1
3,7,4,4,1,-1
1,8,4,4,2,-1
0,8,5,3,2,-1
2,8,4,4,2,-1
2,8,3,3,2,-1
0,8,4,3,3,-1
1,9,4,3,2,-1
1,10,4,3,3,-1
3,9,4,3,2,-1
2,9,3,4,2,-1
3,8,3,4,3,-1
1,9,3,4,2,-1
1,10,3,3,2,-1
0,10,4,4,2,-1
2,10,3,4,1,-1
0,10,4,6,1,-1
2,10,3,7,1,-1
0,10,4,8,1,-1
0,10,5,8,2,-1
0,10,6,8,4,-1
2,10,5,10,4,-1
0,10,6,10,5,-1
0,10,7,10,6,-1
2,10,6,9,5,-1
0,10,7,10,6,-1
2,10,6,9,7,-1
2,10,5,9,6,-1
2,10,4,9,5,-1
2,10,3,8,4,-1
2,10,2,9,3,-1
2,10,1,9,2,-1
2,10,0,9,0,-1
0,10,1,10,0,-1
2,10,0,10,1,-1
0,10,1,9,1,-1
3,9,1,8,0,-1
1,10,1,9,0,-1
0,10,2,10,1,-1
0,10,3,10,3,-1001
0,10,3,10,3,-1001
