Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
3,4,0,1,0,-1
0,4,1,1,1,-1
1,5,1,2,1,-1
1,6,1,4,1,-1
1,7,1,5,1,-1
1,8,1,5,0,-1
3,7,1,7,0,-1
2,7,0,6,0,-1
3,6,0,5,1,-1
1,7,0,6,1,-1
1,8,0,7,1,-1
1,9,0,8,1,-1
1,10,0,9,0,-1
3,9,0,8,0,-1
3,8,0,7,1,-1
1,9,0,8,1,-1
1,10,0,9,1,-1
3,9,0,8,1,-1
1,10,0,7,1,-1
0,10,1,9,1,-1
3,9,1,8,1,-1
1,10,1,9,1,-1
0,10,2,9,0,-1
0,10,3,9,2,-1
0,10,4,10,3,-1
3,9,4,10,4,-1
1,10,4,9,3,-1
0,10,5,9,3,-1
0,10,6,9,4,-1
0,10,7,9,5,-1
3,9,7,9,6,-1
2,9,6,8,5,-1
1,10,6,10,5,-1
2,10,5,9,5,-1
3,9,5,10,5,-1
3,8,5,9,5,-1
2,8,4,8,5,-1
1,9,4,6,5,-1
1,10,4,8,5,-1
0,10,5,8,6,-1
2,10,4,8,5,-1
3,9,4,7,5,-1
3,8,4,8,4,-1001
3,8,4,8,4,-1001
