Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,1,5,0
1,8,0,1,1,4,-1
1,9,0,1,2,4,-1
1,10,0,1,3,4,-1
1,11,0,1,4,4,-1
1,12,0,1,5,4,-1
1,13,0,1,6,4,-1
1,14,0,1,7,4,-1
0,14,1,1,8,4,-1
2,14,0,1,9,4,-1
0,14,1,1,10,4,-1
2,14,0,1,11,3,-1
0,14,1,1,12,4,-1
2,14,0,1,12,2,-1
0,14,1,1,13,1,-1
0,14,2,1,14,1,-1
0,14,3,1,14,2,-1
3,13,3,1,14,1,-1
0,13,4,1,14,2,-1
0,13,5,1,14,3,-1
3,12,5,1,13,3,-1
3,11,5,1,12,3,-1
0,11,6,1,12,4,-1
3,10,6,1,11,4,-1
0,10,7,1,10,5,-1
0,10,8,1,10,7,-1
3,9,8,1,9,8,-101
3,9,8,1,9,8,-101
