-5.637267958984374,0,5,3904.958149909973,-6.0
-6.496336260009764,1,6,3738.680668115616,-7.0
-8.150579657171782,2,8,3639.370870113373,-9.0
-9.723144786598924,3,10,3823.809499025345,-11.0
570.5376872539538,4,21,2886.997482061386,978.0
-10.48006616693395,5,11,3652.15456700325,-12.0
-13.323193263006969,6,15,3603.371104955673,-16.0
635.6068036185586,7,17,2305.5736961364746,982.0
602.2487176898924,8,19,2492.0167548656464,980.0
-11.2180645127606,9,12,3799.7082171440125,-13.0
570.5376872539538,10,21,2795.1009788513184,978.0
-11.2180645127606,11,12,3868.106276988983,-13.0
-10.48006616693395,12,11,3648.3725781440735,-12.0
-11.2180645127606,13,12,3855.3152208328247,-13.0
-11.2180645127606,14,12,3756.6506311893463,-13.0
-11.2180645127606,15,12,3872.466288089752,-13.0
-11.2180645127606,16,12,3883.0066940784454,-13.0
