Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,2,0,-1
0,5,2,3,0,-1
0,5,3,3,1,-1
1,6,3,4,0,-1
0,6,4,4,2,-1
0,6,5,4,3,-1
0,6,6,5,3,-1
3,5,6,4,3,-1
3,4,6,5,3,-1
3,3,6,5,4,-1
3,2,6,6,4,-1
0,2,7,6,5,-1
0,2,8,6,4,-1
3,1,8,6,5,-1
1,2,8,6,4,-1
3,1,8,6,3,-1
3,0,8,6,4,-1
1,1,8,6,5,-1
1,2,8,6,6,-1
0,2,9,6,5,-1
2,2,8,6,4,-1
0,2,9,6,5,-1
2,2,8,6,4,-1
0,2,9,6,5,-1
2,2,8,6,6,-1
0,2,9,6,5,-1
2,2,8,7,5,-1
0,2,9,6,5,-1
2,2,8,6,4,-1
0,2,9,7,4,-1
2,2,8,6,4,-1
0,2,9,5,4,-1
2,2,8,4,4,-1
3,1,8,5,4,-1
3,0,8,4,4,-1
2,0,7,3,4,-1
0,0,8,2,5,-1
2,0,7,1,6,-1
0,0,8,1,7,-1
2,0,7,1,6,-1
0,0,8,1,7,-1
1,1,8,1,8,-1001
1,1,8,1,8,-1001
