Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-886.7329613183592,0,5,0.06932592391967773,-1006.0
-865.5646372854002,1,6,0.06426882743835449,-1007.0
-953.550625,2,2,0.036572933197021484,-1003.0
-865.5646372854002,3,6,0.23422908782958984,-1007.0
-786.0527656430365,4,10,0.23505902290344238,-1011.0
-886.7329613183592,5,5,0.15827393531799316,-1006.0
-886.7329613183592,6,5,0.06268596649169922,-1006.0
-908.4440628906249,7,4,0.06887698173522949,-1005.0
-908.4440628906249,8,4,0.06717395782470703,-1005.0
-886.7329613183592,9,5,0.17100310325622559,-1006.0
-908.4440628906249,10,4,0.10192489624023438,-1005.0
-953.550625,11,2,0.08938884735107422,-1003.0
-908.4440628906249,12,4,0.08222603797912598,-1005.0
-930.7118593749999,13,3,0.12491893768310547,-1004.0
-908.4440628906249,14,4,0.08891987800598145,-1005.0
-664.8875248098508,15,17,0.3462369441986084,-1018.0
-930.7118593749999,16,3,0.057456016540527344,-1004.0
-953.550625,17,2,0.04752206802368164,-1003.0
-865.5646372854002,18,6,0.08874011039733887,-1007.0
-930.7118593749999,19,3,0.08465099334716797,-1004.0
-908.4440628906249,20,4,0.0566868782043457,-1005.0
-908.4440628906249,21,4,0.10333609580993652,-1005.0
-786.0527656430365,22,10,0.3520359992980957,-1011.0
-953.550625,23,2,0.07969498634338379,-1003.0
-953.550625,24,2,0.03578805923461914,-1003.0
