Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,4,10,0
0,7,1,0,4,11,-1
0,7,2,0,4,12,-1
3,6,2,0,5,12,-1
0,6,3,0,5,11,-1
1,7,3,0,6,11,-1
3,6,3,0,6,12,-1
1,7,3,0,6,13,-1
3,6,3,0,5,13,-1
1,7,3,0,5,12,-1
0,7,4,0,5,11,-1
2,7,3,1,4,11,-1
1,8,3,0,3,11,-1
0,8,4,0,3,10,-1
2,8,3,0,3,11,-1
2,8,2,1,3,10,-1
1,9,2,0,3,11,-1
0,9,3,0,4,11,-1
0,9,4,0,4,10,-1
1,10,4,0,4,9,-1
0,10,5,0,4,10,-1
2,10,4,0,5,10,-1
2,10,3,0,5,9,-1
2,10,2,0,5,10,-1
3,9,2,0,5,9,-1
1,10,2,0,6,9,-1
0,10,3,0,6,8,-1
1,11,3,0,6,9,-1
1,12,3,0,6,8,-1
0,12,4,0,6,9,-1
0,12,5,0,7,9,-1
1,13,5,1,8,9,-1
2,13,4,1,8,10,-1
2,13,3,1,9,9,-1
2,13,2,1,8,9,-1
2,13,1,1,9,10,-1
2,13,0,0,9,11,-1
3,12,0,0,9,10,-1
3,11,0,0,8,10,-1
1,12,0,0,8,9,-1
1,13,0,1,9,9,-1
0,13,1,1,9,8,-1
1,14,1,1,9,9,-1
0,14,2,1,9,7,-1
3,13,2,1,9,8,-1
1,14,2,1,10,7,-1
2,14,1,1,10,5,-1
0,14,2,1,10,4,-1
2,14,1,1,11,3,-1
2,14,0,1,12,3,-1
0,14,1,1,12,2,-1
2,14,0,1,12,1,-1
0,14,1,1,13,1,-1
0,14,2,1,12,1,-1
0,14,3,1,12,3,-1
0,14,4,1,13,3,-1
0,14,5,1,13,4,-1
0,14,6,1,13,5,-1
0,14,7,1,13,6,-1
0,14,8,1,13,7,-1
0,14,9,1,13,9,-1
2,14,8,1,13,8,-1
2,14,7,1,13,7,-1
0,14,8,1,14,8,-101
0,14,8,1,14,8,-101
