X,Y
7,1
7,2
8,0
8,1
8,0
6,4
6,3
6,2
5,2
4,2
4,3
9,1
10,1
9,1
9,2
10,2
10,1
10,2
9,2
10,2
10,3
10,4
10,5
9,5
9,6
10,6
10,7
9,3
9,4
8,4
8,3
8,4
8,3
7,3
7,4
0,3
0,2
5,6
4,6
