X,Y
2,7
3,7
3,6
4,6
4,7
4,6
5,6
5,5
5,6
5,7
6,7
7,7
6,7
6,8
7,8
0,3
0,4
1,4
0,4
0,3
0,2
1,2
2,2
3,2
3,1
7,1
7,0
8,0
