Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,2,0,-1
1,7,0,4,0,-1
1,8,0,5,0,-1
1,9,0,7,0,-1
1,10,0,6,0,-1
0,10,1,6,1,-1
2,10,0,6,0,-1
3,9,0,6,1,-1
0,9,1,6,0,-1
0,9,2,6,1,-1
2,9,1,6,0,-1
1,10,1,7,0,-1
0,10,2,8,0,-1
3,9,2,9,0,-1
3,8,2,9,2,-1
3,7,2,10,2,-1
3,6,2,8,2,-1
2,6,1,7,2,-1
2,6,0,7,2,-1
1,7,0,6,2,-1
1,8,0,6,1,-1
1,9,0,6,0,-1
0,9,1,5,0,-1
0,9,2,6,0,-1
2,9,1,5,0,-1
1,10,1,5,1,-1
0,10,2,4,1,-1
0,10,3,5,1,-1
0,10,4,6,1,-1
0,10,5,6,2,-1
0,10,6,7,2,-1
3,9,6,8,2,-1
3,8,6,8,3,-1
2,8,5,9,3,-1
0,8,6,9,4,-1
0,8,7,9,6,-1
0,8,8,9,7,-1
0,8,9,9,8,-1
0,8,10,9,9,-1
3,7,10,8,10,-1
3,6,10,8,10,-1
3,5,10,8,10,999
3,5,10,8,10,999
