Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,6,14,0
3,6,0,0,7,14,-1
3,5,0,0,7,13,-1
3,4,0,0,6,13,-1
3,3,0,0,6,14,-1
1,4,0,0,7,14,-1
3,3,0,0,7,13,-1
1,4,0,0,7,14,-1
3,3,0,0,6,14,-1
1,4,0,0,5,14,-1
3,3,0,0,5,13,-1
1,4,0,0,5,12,-1
3,3,0,0,6,12,-1
1,4,0,0,6,13,-1
3,3,0,0,6,12,-1
1,4,0,0,6,13,-1
3,3,0,0,5,13,-1
1,4,0,0,5,14,-1
3,3,0,0,6,14,-1
1,4,0,0,7,14,-1
3,3,0,0,7,13,-1
1,4,0,0,7,14,-1
3,3,0,0,8,14,-1
1,4,0,0,9,14,-1
3,3,0,0,9,13,-1
1,4,0,0,10,13,-1
3,3,0,0,10,12,-1
1,4,0,1,11,12,-1
3,3,0,0,10,12,-1
1,4,0,0,10,13,-1
3,3,0,0,11,13,-1
1,4,0,1,11,12,-1
3,3,0,0,11,11,-1
1,4,0,1,11,10,-1
3,3,0,0,11,11,-1
1,4,0,1,11,9,-1
3,3,0,0,11,8,-1
1,4,0,1,11,7,-1
3,3,0,0,11,8,-1
1,4,0,1,13,8,-1
3,3,0,0,11,9,-1
1,4,0,1,10,9,-1
3,3,0,0,10,8,-1
1,4,0,1,9,8,-1
3,3,0,0,8,8,-1
1,4,0,0,7,8,-1
3,3,0,0,6,8,-1
1,4,0,0,7,8,-1
1,5,0,1,8,8,-1
1,6,0,1,8,9,-1
1,7,0,1,8,8,-1
3,6,0,1,9,8,-1
3,5,0,1,9,6,-1
3,4,0,1,8,5,-1
3,3,0,0,9,5,-1
1,4,0,1,8,6,-1
3,3,0,0,8,5,-1
1,4,0,1,7,5,-1
3,3,0,0,7,4,-1
1,4,0,1,6,3,-1
1,5,0,1,7,2,-1
3,4,0,1,6,2,-1
1,5,0,1,5,1,-1
1,6,0,1,6,0,-101
1,6,0,1,6,0,-101
