Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,12,11,0
3,6,0,0,12,12,-1
0,6,1,0,11,12,-1
0,6,2,0,11,11,-1
3,5,2,0,12,11,-1
2,5,1,0,11,11,-1
3,4,1,0,12,11,-1
1,5,1,0,12,12,-1
3,4,1,0,12,11,-1
2,4,0,0,11,11,-1
0,4,1,0,11,10,-1
1,5,1,0,10,10,-1
2,5,0,0,10,9,-1
0,5,1,0,10,8,-1
3,4,1,0,10,7,-1
3,3,1,0,9,7,-1
2,3,0,0,10,7,-1
1,4,0,0,9,7,-1
0,4,1,0,9,6,-1
0,4,2,0,9,7,-1
2,4,1,0,10,7,-1
2,4,0,0,9,7,-1
3,3,0,0,10,7,-1
3,2,0,0,9,7,-1
0,2,1,0,9,6,-1
1,3,1,0,9,7,-1
2,3,0,0,9,6,-1
1,4,0,0,9,7,-1
3,3,0,0,9,6,-1
0,3,1,0,9,7,-1
2,3,0,0,10,7,-1
1,4,0,0,10,8,-1
3,3,0,0,10,7,-1
0,3,1,0,11,7,-1
1,4,1,0,12,7,-1
3,3,1,0,12,6,-1
1,4,1,1,12,5,-1
3,3,1,1,11,5,-1
2,3,0,1,12,4,-1
3,2,0,1,11,4,-1
3,1,0,1,11,3,-1
3,0,0,1,12,3,-1
0,0,1,1,11,3,-1
2,0,0,1,12,2,-1
0,0,1,1,11,2,-1
0,0,2,1,10,2,-1
0,0,3,1,8,2,-1
0,0,4,1,7,3,-1
0,0,5,1,6,3,-1
0,0,6,1,4,3,-1
0,0,7,1,3,4,-1
0,0,8,1,3,3,-1
0,0,9,1,3,4,-1
1,1,9,1,3,3,-1
0,1,10,1,4,4,-1
2,1,9,1,5,4,-1
0,1,10,1,5,3,-1
1,2,10,1,5,4,-1
3,1,10,1,5,6,-1
1,2,10,1,6,7,-1
0,2,11,1,5,7,-1
1,3,11,1,5,9,-1
1,4,11,1,4,10,-1
0,4,12,1,4,11,-1
0,4,13,1,3,10,-1
1,5,13,1,3,11,-1
1,6,13,1,5,11,-1
0,6,14,1,5,13,-1
1,7,14,1,7,13,999
1,7,14,1,7,13,999
