X,Y
1,6
1,5
1,6
2,6
2,5
1,5
2,5
2,4
2,3
1,3
2,3
5,7
6,7
6,6
9,9
10,9
9,9
7,2
6,2
5,8
8,3
8,6
7,6
7,5
