Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
746.4413141680927,0,11,17.75675892829895,988.0
-398.0167945971825,1,39,93.50756597518921,-1040.0
746.4413141680927,2,11,18.716179132461548,988.0
-604.7032891732913,3,21,34.84467697143555,-1022.0
635.6068036185586,4,17,28.350278854370117,982.0
-634.0337032723642,5,19,42.75434994697571,-1020.0
-634.0337032723642,6,19,40.762611865997314,-1020.0
670.6974923009166,7,15,26.847344875335693,984.0
-805.1823237364478,8,9,19.341185808181763,-1010.0
570.5376872539538,9,21,38.2508020401001,978.0
-619.1828606905551,10,20,44.07537603378296,-1021.0
-786.0527656430365,11,10,16.846234798431396,-1011.0
670.6974923009166,12,15,27.99973201751709,984.0
-467.43599312077737,13,32,57.6006019115448,-1033.0
-805.1823237364478,14,9,15.331005096435547,-1010.0
-714.198850078903,15,14,21.448566913604736,-1015.0
-634.0337032723642,16,19,41.08220291137695,-1020.0
707.610774281043,17,13,18.117660999298096,986.0
-649.2653366896044,18,18,32.3348708152771,-1019.0
347.075389788213,19,39,73.66624689102173,960.0
-908.4440628906249,20,4,7.41789698600769,-1005.0
-749.2164103394115,21,12,23.854472875595093,-1013.0
-749.2164103394115,22,12,20.326740980148315,-1013.0
707.610774281043,23,13,21.299499988555908,986.0
670.6974923009166,24,15,32.17136216163635,984.0
