X,Y
3,4
4,4
3,4
3,3
3,2
3,1
3,2
2,2
1,2
0,2
1,2
9,3
10,3
10,4
9,4
9,3
10,3
10,4
2,3
2,4
2,5
2,9
1,9
1,10
