Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,6,6,0
1,8,0,0,6,7,-1
0,8,1,0,6,6,-1
1,9,1,0,6,5,-1
1,10,1,0,6,6,-1
1,11,1,0,5,6,-1
3,10,1,0,5,7,-1
3,9,1,0,6,7,-1
1,10,1,0,6,6,-1
1,11,1,0,6,7,-1
3,10,1,0,6,6,-1
1,11,1,0,6,7,-1
3,10,1,0,5,7,-1
3,9,1,0,5,8,-1
3,8,1,0,5,9,-1
3,7,1,0,6,9,-1
3,6,1,1,5,9,-1
3,5,1,0,4,10,-1
0,5,2,0,4,9,-1
0,5,3,0,5,9,-1
3,4,3,1,5,8,-1
1,5,3,0,5,7,-1
1,6,3,1,5,9,-1
3,5,3,0,5,7,-1
3,4,3,0,6,6,-1
3,3,3,0,6,5,-1
1,4,3,0,6,6,-1
1,5,3,0,6,5,-1
1,6,3,1,6,3,-101
1,6,3,1,6,3,-101
