Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,2,0,-1
1,7,0,4,0,-1
1,8,0,5,0,-1
1,9,0,6,0,-1
0,9,1,7,0,-1
1,10,1,9,0,-1
0,10,2,10,1,-1
0,10,3,10,2,-1
2,10,2,10,3,-1
0,10,3,9,2,-1
0,10,4,9,2,-1
0,10,5,9,4,-1
0,10,6,9,5,-1
0,10,7,10,6,-1
3,9,7,10,8,-1
2,9,6,10,10,-1
2,9,5,10,9,-1
2,9,4,10,7,-1
2,9,3,10,5,-1
2,9,2,10,4,-1
3,8,2,9,3,-1
2,8,1,9,2,-1
3,7,1,7,2,-1
0,7,2,6,2,-1
2,7,1,5,2,-1
1,8,1,6,2,-1
1,9,1,7,2,-1
1,10,1,9,2,-1
2,10,0,9,1,-1
0,10,1,10,1,-1001
0,10,1,10,1,-1001
