Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,3,8,0
1,8,0,0,4,8,-1
3,7,0,1,4,6,-1
1,8,0,1,4,5,-1
1,9,0,1,3,6,-1
3,8,0,1,3,7,-1
1,9,0,1,2,7,-1
0,9,1,0,4,6,-1
1,10,1,0,4,5,-1
2,10,0,0,5,5,-1
3,9,0,1,5,4,-1
1,10,0,1,6,3,-1
1,11,0,1,5,2,-1
1,12,0,1,4,1,-1
0,12,1,1,4,2,-1
0,12,2,1,6,2,-1
0,12,3,1,8,2,-1
0,12,4,1,9,2,-1
0,12,5,1,9,4,-1
0,12,6,1,10,4,-1
0,12,7,1,10,5,-1
0,12,8,1,11,6,-1
0,12,9,1,10,5,-1
1,13,9,1,10,7,-1
1,14,9,1,12,7,-1
0,14,10,1,12,9,-1
2,14,9,1,13,9,-1
2,14,8,1,13,8,-1
2,14,7,1,13,7,-1
2,14,6,1,13,6,-1
0,14,7,1,13,7,-1
2,14,6,1,12,6,-1
2,14,5,1,11,5,-1
2,14,4,1,12,5,-1
2,14,3,1,11,4,-1
2,14,2,1,13,4,-1
2,14,1,1,13,2,-1
2,14,0,1,14,2,-1
0,14,1,1,14,1,-101
0,14,1,1,14,1,-101
