Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-563.4005376636011,0,24,33.35361909866333,-1025.0
-649.2653366896044,1,18,29.691390991210938,-1019.0
-436.17305743642794,2,35,63.535741090774536,-1036.0
-272.7994054278773,3,56,47.02601599693298,-1057.0
-886.7329613183592,4,5,8.560089111328125,-1006.0
-576.82106427036,5,23,35.83424210548401,-1024.0
-604.7032891732913,6,21,30.339942932128906,-1022.0
-563.4005376636011,7,24,36.00193405151367,-1025.0
-478.3958903802845,8,31,37.13712501525879,-1032.0
-501.1659596373802,9,29,38.86068391799927,-1030.0
-339.87185748632874,10,46,42.18361687660217,-1047.0
-550.3155242220109,11,25,15.677630186080933,-1026.0
-786.0527656430365,12,10,15.138447046279907,-1011.0
-478.3958903802845,13,31,52.0355339050293,-1032.0
-634.0337032723642,14,19,25.773482084274292,-1020.0
-590.5857069439589,15,22,32.45700407028198,-1023.0
-537.5576361164607,16,26,35.430830001831055,-1027.0
-389.06637473225294,17,40,46.2957239151001,-1041.0
-325.0656845229413,18,48,67.80590915679932,-1049.0
-786.0527656430365,19,10,12.54298996925354,-1011.0
-230.11605433417816,20,64,108.94946908950806,-1065.0
-767.4014465019607,21,11,12.17457914352417,-1012.0
367.17989721311034,22,37,39.844043016433716,962.0
-634.0337032723642,23,19,21.375697135925293,-1020.0
-489.63681064644567,24,30,49.5860960483551,-1031.0
