Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-953.550625,0,2,0.08370089530944824,-1003.0
-976.975,1,1,0.0012688636779785156,-1002.0
-844.9255213532653,2,7,0.0039920806884765625,-1008.0
-908.4440628906249,3,4,0.002466917037963867,-1005.0
-844.9255213532653,4,7,0.004025936126708984,-1008.0
-844.9255213532653,5,7,0.004010915756225586,-1008.0
-908.4440628906249,6,4,0.002443075180053711,-1005.0
-908.4440628906249,7,4,0.002557039260864258,-1005.0
-953.550625,8,2,0.0014920234680175781,-1003.0
-844.9255213532653,9,7,0.004459857940673828,-1008.0
-908.4440628906249,10,4,0.003751039505004883,-1005.0
-865.5646372854002,11,6,0.003548145294189453,-1007.0
-908.4440628906249,12,4,0.0024390220642089844,-1005.0
-908.4440628906249,13,4,0.002666950225830078,-1005.0
-844.9255213532653,14,7,0.0043621063232421875,-1008.0
-908.4440628906249,15,4,0.002492189407348633,-1005.0
-976.975,16,1,0.0010190010070800781,-1002.0
-953.550625,17,2,0.0014791488647460938,-1003.0
-908.4440628906249,18,4,0.0025708675384521484,-1005.0
-953.550625,19,2,0.0015320777893066406,-1003.0
-886.7329613183592,20,5,0.0030341148376464844,-1006.0
-824.8023833194335,21,8,0.0046939849853515625,-1009.0
-953.550625,22,2,0.0013689994812011719,-1003.0
-953.550625,23,2,0.0014090538024902344,-1003.0
-824.8023833194335,24,8,0.009479045867919922,-1009.0
