Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,14,9,0
1,8,0,0,14,8,-1
0,8,1,1,14,7,-1
3,7,1,1,14,5,-1
3,6,1,1,13,4,-1
3,5,1,1,12,4,-1
3,4,1,0,11,4,-1
2,4,0,1,12,5,-1
0,4,1,0,11,5,-1
3,3,1,0,10,5,-1
1,4,1,0,10,4,-1
3,3,1,1,10,3,-1
3,2,1,0,9,3,-1
0,2,2,0,9,4,-1
3,1,2,0,9,3,-1
0,1,3,1,7,2,-1
0,1,4,1,5,2,-1
0,1,5,1,4,2,-1
0,1,6,1,4,3,-1
0,1,7,1,4,4,-1
0,1,8,1,3,5,-1
0,1,9,1,4,6,-1
1,2,9,1,3,7,-1
0,2,10,1,2,8,-1
1,3,10,1,1,7,-1
0,3,11,1,1,9,-1
1,4,11,1,3,9,-1
1,5,11,1,4,9,-1
0,5,12,1,4,10,-1
1,6,12,1,6,10,-1
0,6,13,1,6,11,-1
0,6,14,1,6,10,-1
1,7,14,1,6,12,999
1,7,14,1,6,12,999
