Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-767.4014465019607,0,11,29.07135796546936,-1012.0
-886.7329613183592,1,5,16.91615605354309,-1006.0
-697.3438788269304,2,15,37.68771290779114,-1016.0
-824.8023833194335,3,8,34.102802991867065,-1009.0
-865.5646372854002,4,6,20.368136882781982,-1007.0
-930.7118593749999,5,3,11.116218090057373,-1004.0
-930.7118593749999,6,3,13.269605875015259,-1004.0
-886.7329613183592,7,5,15.179330825805664,-1006.0
-930.7118593749999,8,3,12.709796905517578,-1004.0
-908.4440628906249,9,4,15.552046060562134,-1005.0
-930.7118593749999,10,3,12.793771982192993,-1004.0
-930.7118593749999,11,3,13.993237018585205,-1004.0
-824.8023833194335,12,8,24.47813105583191,-1009.0
-824.8023833194335,13,8,18.423152923583984,-1009.0
-886.7329613183592,14,5,19.857332944869995,-1006.0
-824.8023833194335,15,8,20.329647064208984,-1009.0
-930.7118593749999,16,3,11.693675994873047,-1004.0
-908.4440628906249,17,4,16.72950792312622,-1005.0
-824.8023833194335,18,8,20.5074360370636,-1009.0
-786.0527656430365,19,10,28.385879039764404,-1011.0
-886.7329613183592,20,5,14.353249073028564,-1006.0
-865.5646372854002,21,6,21.1373131275177,-1007.0
-749.2164103394115,22,12,26.740713119506836,-1013.0
-930.7118593749999,23,3,11.165481090545654,-1004.0
-886.7329613183592,24,5,19.366235971450806,-1006.0
