Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,2,0,-1
0,6,1,4,0,-1
1,7,1,6,0,-1
1,8,1,7,0,-1
0,8,2,6,1,-1
1,9,2,8,1,-1
0,9,3,7,0,-1
0,9,4,7,1,-1
0,9,5,7,3,-1
2,9,4,8,3,-1
1,10,4,7,4,-1
0,10,5,8,4,-1
0,10,6,8,5,-1
0,10,7,9,6,-1
0,10,8,9,6,-1
0,10,9,10,7,-1
3,9,9,10,9,-1
1,10,9,9,9,-1
3,9,9,8,9,-1
1,10,9,8,9,-1
2,10,8,8,10,-1
2,10,7,8,9,-1
3,9,7,9,9,-1
2,9,6,10,9,-1
3,8,6,10,8,-1
3,7,6,10,7,-1
0,7,7,10,6,-1
3,6,7,10,7,-1
3,5,7,10,8,-1
1,6,7,10,7,-1
0,6,8,10,8,-1
0,6,9,10,7,-1
0,6,10,10,8,-1
3,5,10,10,7,999
3,5,10,10,7,999
