Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,7,0
1,8,0,1,1,7,-1
1,9,0,1,0,6,-1
1,10,0,1,2,6,-1
1,11,0,1,4,6,-1
1,12,0,1,3,5,-1
1,13,0,1,5,5,-1
1,14,0,1,7,5,-1
0,14,1,1,9,5,-1
2,14,0,1,9,6,-1
0,14,1,1,10,5,-1
2,14,0,1,10,3,-1
0,14,1,1,11,3,-1
2,14,0,1,10,3,-1
0,14,1,1,12,3,-1
2,14,0,1,13,2,-1
3,13,0,0,14,3,-1
3,12,0,1,13,4,-1
3,11,0,1,13,2,-1
3,10,0,1,12,2,-1
3,9,0,1,11,3,-1
3,8,0,1,10,2,-1
3,7,0,1,8,2,-1
3,6,0,1,7,2,-1
3,5,0,1,6,1,-1
3,4,0,1,6,2,-1
3,3,0,1,5,1,-1
3,2,0,1,3,1,-1
3,1,0,1,2,0,-1
0,1,1,1,1,1,-101
0,1,1,1,1,1,-101
