X,Y
3,4
3,5
3,4
4,4
4,3
3,3
4,3
4,2
4,3
3,3
2,3
1,3
2,3
3,3
3,2
4,2
3,2
5,8
7,4
7,3
7,2
8,3
9,7
8,8
8,7
7,7
