Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,7,0
3,6,0,1,0,5,-1
1,7,0,1,1,5,-1
3,6,0,1,1,4,-1
1,7,0,1,0,4,-1
1,8,0,1,1,3,-1
1,9,0,1,3,3,-1
1,10,0,0,3,4,-1
3,9,0,0,4,4,-1
0,9,1,0,5,4,-1
3,8,1,0,5,3,-1
1,9,1,0,6,3,-1
3,8,1,0,6,2,-1
3,7,1,1,6,1,-1
1,8,1,1,7,1,-1
1,9,1,1,8,0,-1
1,10,1,1,7,1,-1
1,11,1,1,8,1,-1
1,12,1,1,9,1,-1
1,13,1,1,8,1,-1
1,14,1,1,9,1,-1
0,14,2,1,11,1,-1
0,14,3,1,9,1,-1
3,13,3,1,11,1,-1
0,13,4,1,12,1,-1
0,13,5,1,13,2,-1
0,13,6,1,14,3,-1
0,13,7,1,14,4,-1
0,13,8,1,14,5,-1
0,13,9,1,14,6,-1
0,13,10,1,13,7,-1
0,13,11,1,13,9,-1
0,13,12,1,12,10,-1
0,13,13,1,12,12,-1
0,13,14,1,12,13,-1
3,12,14,1,12,14,-101
3,12,14,1,12,14,-101
