Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,7,0
0,7,1,1,1,6,-1
2,7,0,1,2,5,-1
3,6,0,1,2,4,-1
1,7,0,1,2,3,-1
0,7,1,1,3,3,-1
2,7,0,1,4,3,-1
1,8,0,1,4,4,-1
3,7,0,1,4,3,-1
3,6,0,1,3,3,-1
1,7,0,1,2,3,-1
1,8,0,1,1,2,-1
1,9,0,1,2,3,-1
1,10,0,0,3,4,-1
1,11,0,0,4,4,-1
3,10,0,0,4,3,-1
3,9,0,1,4,2,-1
3,8,0,1,4,3,-1
3,7,0,1,4,2,-1
1,8,0,1,5,2,-1
1,9,0,1,6,2,-1
3,8,0,1,7,1,-1
1,9,0,1,7,0,-1
1,10,0,1,9,0,-1
1,11,0,1,10,0,-1
1,12,0,1,9,1,-1
1,13,0,1,11,1,-1
1,14,0,1,11,0,-1
0,14,1,1,12,0,-1
0,14,2,1,14,0,-1
0,14,3,1,14,1,-1
0,14,4,1,14,3,-1
0,14,5,1,14,4,-1
0,14,6,1,14,6,-101
0,14,6,1,14,6,-101
