Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-844.9255213532653,0,7,2.2218940258026123,-1008.0
-886.7329613183592,1,5,2.1733720302581787,-1006.0
-805.1823237364478,2,9,3.7423789501190186,-1010.0
-590.5857069439589,3,22,7.494929790496826,-1023.0
-697.3438788269304,4,15,5.665753126144409,-1016.0
-865.5646372854002,5,6,2.676712989807129,-1007.0
-886.7329613183592,6,5,1.7931079864501953,-1006.0
-930.7118593749999,7,3,1.3842120170593262,-1004.0
-767.4014465019607,8,11,3.66100811958313,-1012.0
-844.9255213532653,9,7,2.3961098194122314,-1008.0
-749.2164103394115,10,12,4.317333936691284,-1013.0
-749.2164103394115,11,12,4.306429147720337,-1013.0
-865.5646372854002,12,6,2.15535306930542,-1007.0
-805.1823237364478,13,9,3.253664970397949,-1010.0
-680.9102818562571,14,16,5.757678985595703,-1017.0
-749.2164103394115,15,12,3.616309881210327,-1013.0
-930.7118593749999,16,3,1.050926923751831,-1004.0
-731.4860000809261,17,13,4.704620838165283,-1014.0
-805.1823237364478,18,9,4.236087083816528,-1010.0
-824.8023833194335,19,8,3.1680381298065186,-1009.0
-886.7329613183592,20,5,2.0750439167022705,-1006.0
707.610774281043,21,13,4.138902902603149,986.0
-664.8875248098508,22,17,4.739130973815918,-1018.0
-805.1823237364478,23,9,2.9827561378479004,-1010.0
-664.8875248098508,24,17,4.702111005783081,-1018.0
