Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-930.7118593749999,0,3,0.003925800323486328,-1004.0
-664.8875248098508,1,17,0.01598501205444336,-1018.0
-930.7118593749999,2,3,0.0035059452056884766,-1004.0
-844.9255213532653,3,7,0.007227897644042969,-1008.0
-805.1823237364478,4,9,0.008420944213867188,-1010.0
-908.4440628906249,5,4,0.004472017288208008,-1005.0
-930.7118593749999,6,3,0.0033130645751953125,-1004.0
-886.7329613183592,7,5,0.00498199462890625,-1006.0
-953.550625,8,2,0.0026111602783203125,-1003.0
-886.7329613183592,9,5,0.004801034927368164,-1006.0
-976.975,10,1,0.0016109943389892578,-1002.0
-930.7118593749999,11,3,0.003443002700805664,-1004.0
-930.7118593749999,12,3,0.0034799575805664062,-1004.0
-908.4440628906249,13,4,0.004083156585693359,-1005.0
-865.5646372854002,14,6,0.0060579776763916016,-1007.0
-865.5646372854002,15,6,0.005918025970458984,-1007.0
-844.9255213532653,16,7,0.00675201416015625,-1008.0
-886.7329613183592,17,5,0.0053708553314208984,-1006.0
-953.550625,18,2,0.0025010108947753906,-1003.0
-805.1823237364478,19,9,0.008453845977783203,-1010.0
-953.550625,20,2,0.002521991729736328,-1003.0
-953.550625,21,2,0.002440929412841797,-1003.0
-844.9255213532653,22,7,0.007205009460449219,-1008.0
-976.975,23,1,0.0016021728515625,-1002.0
-930.7118593749999,24,3,0.0033969879150390625,-1004.0
