Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,0,0,0
1,8,0,1,1,0,-1
1,9,0,1,3,0,-1
1,10,0,1,3,1,-1
1,11,0,1,2,1,-1
1,12,0,1,3,1,-1
0,12,1,1,4,2,-1
0,12,2,0,5,2,-1
1,13,2,0,6,2,-1
1,14,2,0,7,2,-1
0,14,3,0,7,1,-1
0,14,4,0,7,0,-1
2,14,3,0,6,0,-1
0,14,4,0,7,0,-1
2,14,3,1,8,0,-1
0,14,4,0,9,0,-1
0,14,5,0,10,0,-1
2,14,4,0,11,0,-1
0,14,5,0,12,0,-1
0,14,6,0,13,0,-1
2,14,5,1,14,0,-1
3,13,5,0,14,1,-1
3,12,5,0,14,2,-1
0,12,6,0,14,3,-1
0,12,7,0,14,4,-1
0,12,8,0,14,5,-1
3,11,8,1,13,5,-1
0,11,9,1,12,5,-1
0,11,10,1,12,6,-1
3,10,10,1,12,8,-1
0,10,11,1,11,8,-1
3,9,11,1,12,7,-1
0,9,12,1,11,8,-1
0,9,13,1,11,9,-1
0,9,14,1,11,11,-1
3,8,14,1,10,12,-1
3,7,14,1,8,12,999
3,7,14,1,8,12,999
