Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,1,0,-1
1,7,0,2,0,-1
1,8,0,3,0,-1
1,9,0,1,0,-1
3,8,0,3,0,-1
1,9,0,5,0,-1
1,10,0,6,0,-1
3,9,0,6,0,-1
0,9,1,8,0,-1
1,10,1,9,0,-1
0,10,2,9,1,-1
0,10,3,9,2,-1
0,10,4,9,3,-1
0,10,5,10,4,-1
2,10,4,9,4,-1
3,9,4,8,4,-1
1,10,4,9,4,-1
3,9,4,8,4,-1
3,8,4,7,3,-1
1,9,4,7,2,-1
0,9,5,7,3,-1
0,9,6,7,3,-1
0,9,7,7,4,-1
0,9,8,7,5,-1
3,8,8,7,6,-1
1,9,8,8,7,-1
0,9,9,9,8,-1
2,9,8,8,8,-1
3,8,8,7,7,-1
1,9,8,8,7,-1
1,10,8,10,7,-1
3,9,8,10,8,-1
2,9,7,9,7,-1001
2,9,7,9,7,-1001
