Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
0,5,1,0,1,-1
1,6,1,2,1,-1
0,6,2,3,1,-1
0,6,3,4,1,-1
3,5,3,5,1,-1
3,4,3,4,1,-1
3,3,3,5,1,-1
1,4,3,6,1,-1
3,3,3,7,1,-1
0,3,4,6,1,-1
2,3,3,5,1,-1
1,4,3,5,0,-1
3,3,3,5,1,-1
1,4,3,4,1,-1
3,3,3,3,1,-1
0,3,4,3,0,-1
2,3,3,3,1,-1
0,3,4,2,1,-1
2,3,3,3,1,-1
0,3,4,2,1,-1
2,3,3,2,0,-1
1,4,3,1,0,-1
1,5,3,1,1,-1
0,5,4,2,1,-1
1,6,4,3,1,-1
2,6,3,2,1,-1
1,7,3,3,1,-1
1,8,3,2,1,-1
3,7,3,2,0,-1
0,7,4,2,1,-1
0,7,5,3,1,-1
0,7,6,2,1,-1
0,7,7,3,1,-1
0,7,8,2,1,-1
3,6,8,1,1,-1
0,6,9,2,1,-1
0,6,10,3,1,-1
3,5,10,2,1,999
3,5,10,2,1,999
