Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-908.4440628906249,0,4,4.596067905426025,-1005.0
-824.8023833194335,1,8,7.321727991104126,-1009.0
-824.8023833194335,2,8,8.436639070510864,-1009.0
-805.1823237364478,3,9,10.133010149002075,-1010.0
-865.5646372854002,4,6,6.853670120239258,-1007.0
-930.7118593749999,5,3,3.7651820182800293,-1004.0
-930.7118593749999,6,3,3.694767951965332,-1004.0
-886.7329613183592,7,5,6.173349142074585,-1006.0
-930.7118593749999,8,3,4.070360898971558,-1004.0
-930.7118593749999,9,3,3.737733840942383,-1004.0
-908.4440628906249,10,4,4.9689719676971436,-1005.0
-908.4440628906249,11,4,4.7103049755096436,-1005.0
-930.7118593749999,12,3,3.9502599239349365,-1004.0
-865.5646372854002,13,6,7.175073146820068,-1007.0
-844.9255213532653,14,7,6.15447211265564,-1008.0
-786.0527656430365,15,10,8.217406034469604,-1011.0
-824.8023833194335,16,8,9.058067083358765,-1009.0
-908.4440628906249,17,4,4.87113094329834,-1005.0
-930.7118593749999,18,3,4.0312700271606445,-1004.0
-886.7329613183592,19,5,6.992877960205078,-1006.0
-930.7118593749999,20,3,3.733657121658325,-1004.0
-930.7118593749999,21,3,4.274527072906494,-1004.0
-930.7118593749999,22,3,4.260594844818115,-1004.0
-767.4014465019607,23,11,9.10660696029663,-1012.0
-930.7118593749999,24,3,3.8571650981903076,-1004.0
