Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,1,0,-1
0,6,1,3,0,-1
0,6,2,4,0,-1
1,7,2,5,0,-1
1,8,2,6,0,-1
2,8,1,6,1,-1
1,9,1,5,1,-1
3,8,1,6,1,-1
0,8,2,6,2,-1
2,8,1,7,2,-1
1,9,1,8,2,-1
1,10,1,9,1,-1
2,10,0,10,1,-1
0,10,1,9,2,-1
2,10,0,10,1,-1
0,10,1,9,1,-1
3,9,1,8,2,-1
1,10,1,9,1,-1
0,10,2,9,1,-1
0,10,3,9,2,-1
0,10,4,9,3,-1
0,10,5,9,4,-1
0,10,6,8,3,-1
3,9,6,9,4,-1
0,9,7,9,5,-1
0,9,8,8,5,-1
0,9,9,8,6,-1
1,10,9,8,7,-1
2,10,8,9,7,-1
0,10,9,9,8,-1
0,10,10,9,8,-1
2,10,9,10,9,-1001
2,10,9,10,9,-1001
