Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-930.7118593749999,0,3,19.86498999595642,-1004.0
-930.7118593749999,1,3,19.7998468875885,-1004.0
-805.1823237364478,2,9,55.160897970199585,-1010.0
-908.4440628906249,3,4,21.718395948410034,-1005.0
-886.7329613183592,4,5,25.373100996017456,-1006.0
-930.7118593749999,5,3,21.127266883850098,-1004.0
-930.7118593749999,6,3,20.119672060012817,-1004.0
-908.4440628906249,7,4,25.046496152877808,-1005.0
-865.5646372854002,8,6,37.53678607940674,-1007.0
-930.7118593749999,9,3,21.128255128860474,-1004.0
-930.7118593749999,10,3,20.12830400466919,-1004.0
-886.7329613183592,11,5,34.11291480064392,-1006.0
-930.7118593749999,12,3,20.790271997451782,-1004.0
-930.7118593749999,13,3,19.440560817718506,-1004.0
-930.7118593749999,14,3,19.725871801376343,-1004.0
-908.4440628906249,15,4,24.089170932769775,-1005.0
-865.5646372854002,16,6,30.440399169921875,-1007.0
-930.7118593749999,17,3,18.874775886535645,-1004.0
-731.4860000809261,18,13,62.746752977371216,-1014.0
-664.8875248098508,19,17,77.29276490211487,-1018.0
-930.7118593749999,20,3,19.88161587715149,-1004.0
-953.550625,21,2,15.052056074142456,-1003.0
-886.7329613183592,22,5,30.125221967697144,-1006.0
-930.7118593749999,23,3,20.406339168548584,-1004.0
-844.9255213532653,24,7,34.476807832717896,-1008.0
