X,Y
9,2
8,2
8,1
8,2
8,3
8,4
7,4
6,4
5,4
6,4
7,3
6,3
5,3
4,3
3,3
4,3
4,2
3,2
3,3
4,3
3,3
4,3
5,3
5,2
6,2
7,2
7,1
4,5
5,5
6,5
8,9
7,0
