Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-930.7118593749999,0,3,4.751122951507568,-1004.0
-930.7118593749999,1,3,5.00829291343689,-1004.0
-805.1823237364478,2,9,10.534763097763062,-1010.0
-930.7118593749999,3,3,5.426296949386597,-1004.0
-930.7118593749999,4,3,4.976818084716797,-1004.0
-930.7118593749999,5,3,5.822428941726685,-1004.0
-634.0337032723642,6,19,18.883530855178833,-1020.0
-953.550625,7,2,3.7582051753997803,-1003.0
-908.4440628906249,8,4,6.351785182952881,-1005.0
-865.5646372854002,9,6,8.861876010894775,-1007.0
-886.7329613183592,10,5,6.9092490673065186,-1006.0
-844.9255213532653,11,7,10.05961298942566,-1008.0
-680.9102818562571,12,16,17.969457149505615,-1017.0
-634.0337032723642,13,19,17.223010063171387,-1020.0
-953.550625,14,2,4.15802001953125,-1003.0
-749.2164103394115,15,12,13.1756911277771,-1013.0
-886.7329613183592,16,5,6.359276056289673,-1006.0
-930.7118593749999,17,3,4.770128011703491,-1004.0
-930.7118593749999,18,3,4.743925094604492,-1004.0
-844.9255213532653,19,7,9.278167009353638,-1008.0
-749.2164103394115,20,12,13.2689208984375,-1013.0
-930.7118593749999,21,3,4.407799959182739,-1004.0
-478.3958903802845,22,31,29.336766004562378,-1032.0
-886.7329613183592,23,5,6.637995958328247,-1006.0
-930.7118593749999,24,3,5.363898038864136,-1004.0
