X,Y
0,9
0,10
7,7
6,7
5,7
4,7
3,7
3,8
2,8
1,8
0,8
1,8
1,7
1,8
1,7
0,7
1,7
9,0
10,0
10,1
9,1
10,1
9,1
3,3
3,2
2,2
2,1
2,2
1,2
1,3
0,3
0,2
7,5
6,5
6,4
6,3
5,3
5,5
5,6
5,5
4,5
3,5
4,5
4,6
6,8
