Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,7,8,0
1,8,0,1,7,9,-1
1,9,0,0,5,9,-1
1,10,0,1,6,9,-1
0,10,1,1,6,8,-1
0,10,2,1,7,8,-1
0,10,3,1,8,9,-1
1,11,3,1,9,8,-1
1,12,3,1,8,8,-1
0,12,4,1,8,7,-1
0,12,5,1,7,7,-1
0,12,6,1,8,8,-1
0,12,7,1,7,8,-1
1,13,7,1,8,7,-1
3,12,7,1,9,7,-1
0,12,8,1,10,7,-1
3,11,8,1,11,7,-1
3,10,8,1,11,6,-1
3,9,8,1,12,6,-1
3,8,8,1,11,6,-1
3,7,8,1,12,6,-1
0,7,9,1,10,6,-1
3,6,9,1,8,6,-1
0,6,10,1,8,7,-1
0,6,11,0,8,8,-1
0,6,12,0,7,8,-1
1,7,12,1,6,8,-1
0,7,13,1,6,10,-1
0,7,14,1,6,11,999
0,7,14,1,6,11,999
