Action,Agent X,Agent Y,Predator X,Predator Y,Reward
-1,5,0,0,0,0
1,6,0,0,1,-1
1,7,0,2,1,-1
0,7,1,2,2,-1
2,7,0,4,2,-1
1,8,0,5,2,-1
1,9,0,6,2,-1
1,10,0,8,2,-1
3,9,0,8,0,-1
3,8,0,7,1,-1
1,9,0,8,1,-1
1,10,0,9,1,-1
3,9,0,8,2,-1
1,10,0,8,1,-1
3,9,0,8,0,-1
3,8,0,8,1,-1
0,8,1,7,1,-1
3,7,1,6,0,-1
0,7,2,6,1,-1
1,8,2,8,1,-1
2,8,1,7,1,-1
3,7,1,6,0,-1
0,7,2,6,1,-1
0,7,3,6,2,-1
1,8,3,7,2,-1
0,8,4,7,3,-1
0,8,5,8,4,-1
3,7,5,8,4,-1
0,7,6,8,5,-1
0,7,7,7,5,-1
3,6,7,8,4,-1
0,6,8,9,3,-1
0,6,9,9,4,-1
0,6,10,9,5,-1
3,5,10,8,5,999
3,5,10,8,5,999
