Discounted Return,Simulation,Steps Alive,Time,Undiscounted Return
-749.2164103394115,0,12,2.8598451614379883,-1013.0
-865.5646372854002,1,6,0.7462780475616455,-1007.0
670.6974923009166,2,15,3.0802738666534424,984.0
-886.7329613183592,3,5,0.6749920845031738,-1006.0
433.9784912644283,4,31,4.610098123550415,968.0
-767.4014465019607,5,11,2.253365993499756,-1012.0
-714.198850078903,6,14,2.1593339443206787,-1015.0
-767.4014465019607,7,11,2.122128963470459,-1012.0
-634.0337032723642,8,19,2.9900519847869873,-1020.0
787.2886934049628,9,9,1.6836090087890625,990.0
-550.3155242220109,10,25,3.1612801551818848,-1026.0
-886.7329613183592,11,5,0.6887071132659912,-1006.0
-576.82106427036,12,23,3.2321009635925293,-1024.0
746.4413141680927,13,11,2.118204116821289,988.0
-697.3438788269304,14,15,2.3596460819244385,-1016.0
-416.61201272550426,15,37,6.80319881439209,-1038.0
-697.3438788269304,16,15,2.442462921142578,-1016.0
-749.2164103394115,17,12,1.5364840030670166,-1013.0
-786.0527656430365,18,10,1.4637360572814941,-1011.0
670.6974923009166,19,15,1.8424408435821533,984.0
-805.1823237364478,20,9,1.0670430660247803,-1010.0
-805.1823237364478,21,9,1.3851549625396729,-1010.0
-489.63681064644567,22,30,4.600224018096924,-1031.0
-697.3438788269304,23,15,2.419955015182495,-1016.0
-664.8875248098508,24,17,2.2287819385528564,-1018.0
