Action,Agent X,Agent Y,Observation,Predator X,Predator Y,Reward
-1,7,0,-1,6,14,0
0,7,1,0,6,13,-1
0,7,2,0,6,12,-1
0,7,3,0,6,11,-1
2,7,2,0,6,12,-1
0,7,3,0,6,11,-1
2,7,2,0,6,12,-1
0,7,3,0,6,11,-1
2,7,2,0,5,11,-1
3,6,2,0,6,11,-1
2,6,1,0,5,11,-1
2,6,0,0,6,11,-1
0,6,1,0,5,11,-1
1,7,1,0,5,12,-1
1,8,1,0,5,11,-1
1,9,1,0,6,11,-1
0,9,2,0,6,12,-1
0,9,3,0,6,13,-1
1,10,3,0,6,12,-1
0,10,4,0,7,12,-1
2,10,3,1,8,12,-1
0,10,4,0,9,12,-1
1,11,4,0,10,12,-1
3,10,4,0,9,12,-1
1,11,4,0,10,12,-1
3,10,4,0,9,12,-1
1,11,4,0,10,12,-1
3,10,4,0,9,12,-1
0,10,5,0,10,12,-1
3,9,5,0,9,12,-1
0,9,6,1,8,12,-1
0,9,7,1,8,11,-1
2,9,6,1,8,10,-1
1,10,6,1,8,9,-1
1,11,6,1,9,9,-1
3,10,6,1,9,8,-1
2,10,5,1,9,7,-1
2,10,4,1,10,8,-1
2,10,3,1,10,7,-1
2,10,2,1,10,5,-1
2,10,1,1,10,3,-1
1,11,1,1,10,2,-1
2,11,0,1,11,1,-1
1,12,0,1,10,2,-1
1,13,0,1,11,2,-1
1,14,0,1,12,1,-1
0,14,1,1,13,1,-1
0,14,2,1,14,1,-1
0,14,3,1,14,2,-1
0,14,4,1,14,4,-101
0,14,4,1,14,4,-101
